tweet_id_customer,customer_text,clean_text,support_reply
1008499,@AmazonHelp My item was damaged during shipping because it was mailed in a bubble envelope. How will you help me?,My item was damaged during shipping because it was mailed in a bubble envelope. How will you help me?,@358641 So sorry your order was damaged! Let's see what additional options we have to get this sorted here: https://t.co/Zm7a791vFm ^JZ
1924063,@115821 sad. The service here has become pathetic. https://t.co/mtk75OmKZJ,sad. The service here has become pathetic.,@572708 Sorry for the inconvenience. Please contact our support team here: https://t.co/vlvfJr4nN9 we will get it resolved. ^GU
2115627,Xbox one x arrives a day late. Now it's dead on arrival. Just can't get a break with this Scorpio edition console. First @115830 mess up. Now the machine just doesn't work.,Xbox one x arrives a day late. Now it's dead on arrival. Just can't get a break with this Scorpio edition console. First mess up. Now the machine just doesn't work.,"@623673 I'm sorry for the frustration! If you'd like to, you can return the device here: https://t.co/5OLThoBUVY ^AC"
2950782,"@AmazonHelp It is really a disappointing experience. If I can spend 25000 to buy a laptop from amazon, then I would have spent another 6000 to 7000 to buy a laptop with the full version of MS OFFICE. Its just cheating customers in the name of offers and making profits.","It is really a disappointing experience. If I can spend to buy a laptop from amazon, then I would have spent another to to buy a laptop with the full version of MS OFFICE. Its just cheating customers in the name of offers and making profits.","@240448 I get your concern about the product, however, this being a social platform we do not have access to your account details. Please provide us your details in the link shared by 'MO' to assist you with your concern. (1/2)^SF"
666134,@119625 when the live streaming of Raja the Great movie starts...,when the live streaming of Raja the Great movie starts...,@278695 We do not have any information on that yet. Please stay tuned to our website. ^AH
2260852,@AmazonHelp Basically it looks like Alex is lost in the Park in Tottenham. https://t.co/mIcu9nqkVB,Basically it looks like Alex is lost in the Park in Tottenham.,"@396545 I'm sorry for the frustration! We'd like to look into this further with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
1076284,I did not get any call from u @AmazonHelp then i got a mesaage ur order is cancelled..plz help..@115821,I did not get any call from u then i got a mesaage ur order is cancelled..plz help..,@373966 That's strange. Have you reported this to our support team here: https://t.co/rS49hgaADF? ^VR
20471,@AmazonHelp You talked about the Gati courier about our order,You talked about the Gati courier about our order,@119355 May I please know if you have filled your details through the link provided earlier? ^SH
1033757,@115850 @364567  @118653 @383 It will be really great if Amazon pay supports KFC online and offline payments.,It will be really great if Amazon pay supports KFC online and offline payments.,@364566 Thank you for the suggestions. I shall forward your feedback to the concerned team to work on it. ^HR
2925484,Pretty sure Amazon misplaced my delivery of Dropmix. Real salty I'm not pretending to be a DJ right now.,Pretty sure Amazon misplaced my delivery of Dropmix. Real salty I'm not pretending to be a DJ right now.,@809462 I'm sorry your package wasn't delivered. Can you let us know what's the status of the tracking and who the carrier is? ​ ^LL
2318085,"@115821 Hi, can anyone please help me navigate yo amazon electronics item policy on amazon mobile app.","Hi, can anyone please help me navigate yo amazon electronics item policy on amazon mobile app.",@672015 You may find the return policy for electronics here: https://t.co/wJ66omCtBQ. ^PJ
1674892,@AmazonHelp I contacted but no one is helping. It's going on 1 week of confusion.,I contacted but no one is helping. It's going on week of confusion.,@509606 Can you tell us what options were provided to you when you last spoke with us? ^NC
2236403,@AmazonHelp @115850 @115850 #worstservice by Amazon. You just lost a customer. Can’t even deliver a right product. #disappointed six times wrong product for same order https://t.co/NqHQHcSZkP,#worstservice by Amazon. You just lost a customer. Can’t even deliver a right product. #disappointed six times wrong product for same order,@467065 We apologize for the delay. We shall ensure to get the order home at the earliest. ^BA
1070043,"@115821 - fake commitment ...Fake amazon fulfillment tag...After 3days also no tracking detail available..
Order #
405-2775158-3145102",- fake commitment ...Fake amazon fulfillment tag...After 3days also no tracking detail available.. Order # - -,"@372491 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (3/3)^RI"
1537580,"@115821
People using
#AMAZON
NAME
SEND FAKE EMAILS TO GET INFO TO TAKE MONEY
https://t.co/rFSkG5S0ov GOT ME FOR
$40 THEM TRIED 12 MORE TIMES https://t.co/S0uuL1Dz3B",People using #AMAZON NAME SEND FAKE EMAILS TO GET INFO TO TAKE MONEY GOT ME FOR $ THEM TRIED MORE TIMES,@229030 So sorry about that Charles! You can report any suspicious e-mails here: https://t.co/IsL20Gqmmg ^LS
1028226,"@115821 I ordered a 6 pack of socks &amp; they came packaged in plastic, then packed with 10 pockets of “fill air extreme”and in a box 14.5 x 8 x 8","I ordered a pack of socks &amp; they came packaged in plastic, then packed with pockets of “fill air extreme”and in a box . x x","@363325 We're always looking for opportunities to improve! Please, submit your packaging feedback here: https://t.co/NmArAhsPVj ^JE"
1089753,@AmazonHelp Email id is __email__..make my pickup today bcz I have to order two redmi mobile tomorrow so that I can pay frm my Amazon pay balanc,Email id is __email__..make my pickup today bcz I have to order two redmi mobile tomorrow so that I can pay frm my Amazon pay balanc,"@120933 As this is a social media platform, we'd not be able to access/check your account details. Hence, kindly fill in your 1/3 ^EM"
421720,"@AmazonHelp why does be late if any product cash payment if we order cod then after 3rd day reach 
My order# 171-4020824-0048344",why does be late if any product cash payment if we order cod then after 3rd day reach My order# - -,@215472 We advise customers to avoid posting personal information via a public forum. Which Amazon site did you place the order on? ^BM
1947062,@116016 I’ve been trying to get an authorization chg from @115821 off my acct for a month. Missed call &amp; # left has been busy all day. Tips?,I’ve been trying to get an authorization chg from off my acct for a month. Missed call &amp; # left has been busy all day. Tips?,@334328 I'm sorry for the authorization trouble! Have you contacted the bank for insight on their policy to remove pending charges? ^BH
2736296,@115830 clearly giving no damns about considerate use of limited world resources. Ridiculous! https://t.co/B0b5vzSuZV,clearly giving no damns about considerate use of limited world resources. Ridiculous!,@766792 Thank you for contacting us today! I'm sorry for the trouble with the packaging on the order. We appreciate your feedback and we strive to improve our customers' experiences. Please follow the link provided to offer direct feedback: https://t.co/1qXvDNlhiY. ^TG
1533665,@AmazonHelp Ordered call of duty wwii for the kids months ago for release day. Only arrived today all their friends have been playing it yesterday,Ordered call of duty wwii for the kids months ago for release day. Only arrived today all their friends have been playing it yesterday,@475632 Did we miss delivery date given in email? Have you been able to reach out to us &amp; express your concerns about the delivery?[2/2]^FR
