tweet_id,text,clean_text,weak_intent
2393454,@AmazonHelp Infact @93967 @3627 should keep check on amazon. Lots of people are complaining that they are receiving unsealed kajals. Check screenshots. Having doubts about Cloud tail seller. https://t.co/rYEYxo5L01,Infact should keep check on amazon. Lots of people are complaining that they are receiving unsealed kajals. Check screenshots. Having doubts about Cloud tail seller.,seller_marketplace
1850624,@115830 you guys need to ban the scamming seller Rory Allin Books. Dirty little scamming bastard.,you guys need to ban the scamming seller Rory Allin Books. Dirty little scamming bastard.,seller_marketplace
2123708,@AmazonHelp At least read the message before responding with templates. The seller is the same. There's no price fluctuation. Different price for prime.,At least read the message before responding with templates. The seller is the same. There's no price fluctuation. Different price for prime.,seller_marketplace
2632948,"@AmazonHelp - Why all the orders are in ""Payment Complete"" status in my seller dashboard?","- Why all the orders are in ""Payment Complete"" status in my seller dashboard?",seller_marketplace
784053,@115850 I've been trying to list my old books for over a week. Utter fiasco &amp; all your Seller CS says is that they are still looking into the matter,I've been trying to list my old books for over a week. Utter fiasco &amp; all your Seller CS says is that they are still looking into the matter,seller_marketplace
2292205,@AmazonHelp third-party seller. nobody thought of contacting me to inform me that my item had been back-ordered. very unprofessional.,third-party seller. nobody thought of contacting me to inform me that my item had been back-ordered. very unprofessional.,seller_marketplace
2265632,@115850 name of third party seller fraud and Scams,name of third party seller fraud and Scams,seller_marketplace
1484805,"@AmazonHelp I've tried but no response from any of them. It's a real shame as buying direct from Amazon is always great, pity some sellers let it down","I've tried but no response from any of them. It's a real shame as buying direct from Amazon is always great, pity some sellers let it down",seller_marketplace
685754,@AmazonHelp I have not rcv ny revrt .. can't u solve it at earliest...i purchased frm u nt frm tht seller.... Y would i cnct thm,I have not rcv ny revrt .. can't u solve it at earliest...i purchased frm u nt frm tht seller.... Y would i cnct thm,seller_marketplace
2500764,@AmazonHelp Okay the amazon seller name is it just Amazon? Do you have a direct link? Thank you,Okay the amazon seller name is it just Amazon? Do you have a direct link? Thank you,seller_marketplace
179169,@115850 worst cust service.Order still nt deliver.No info of tracking num.they jst focus on sale.Hardly matter seller is genuine or not.,worst cust service.Order still nt deliver.No info of tracking num.they jst focus on sale.Hardly matter seller is genuine or not.,seller_marketplace
1505444,@AmazonHelp Ok. I rechecked. It seems one item in my cart is from a pvt seller. So maybe that item's price is not considered for min value purchase,Ok. I rechecked. It seems one item in my cart is from a pvt seller. So maybe that item's price is not considered for min value purchase,seller_marketplace
1218306,@115850 Seller is still selling that product on @115850 but not shipping the order which he has received on 5th oct No action frm amozon on seller,Seller is still selling that product on but not shipping the order which he has received on 5th oct No action frm amozon on seller,seller_marketplace
1172762,@115821 if the seller does not respond can i file a claim or is that only if i do not get the product?,if the seller does not respond can i file a claim or is that only if i do not get the product?,seller_marketplace
665649,@AmazonHelp @AmazonHelp shameful. For an urgent issue your team is behaving like this. @115851 wat are we supposed to do as sellers?,shameful. For an urgent issue your team is behaving like this. wat are we supposed to do as sellers?,seller_marketplace
1517784,"@AmazonHelp It was a third party seller. I’ve never had trouble with this in the past, it was definitely a shock when I opened it up for class today 😬","It was a third party seller. I’ve never had trouble with this in the past, it was definitely a shock when I opened it up for class today 😬",seller_marketplace
2533521,@AmazonHelp A seller but thru Amazon. Having probs logging into account at min to contact them.,A seller but thru Amazon. Having probs logging into account at min to contact them.,seller_marketplace
1519801,@AmazonHelp this only allows me to message the seller who has been 0 help,this only allows me to message the seller who has been help,seller_marketplace
1748109,I really hate when sellers legit beg you to give them 5 stars on @115821.,I really hate when sellers legit beg you to give them stars on .,seller_marketplace
2522317,@AmazonHelp The seller was Amazon before copies ran out.,The seller was Amazon before copies ran out.,seller_marketplace
381389,@4822 Nobody showed up for the pickup and plus seller support people dont have any idea about the reason,Nobody showed up for the pickup and plus seller support people dont have any idea about the reason,seller_marketplace
2954313,Amazon #Selling fake product #@115850 is company which supports fake sellers # Amazon least Customer centric #Wifi name of bose speaker # king won#Fake bose sold at amazon#@119341 #amazon#@120844 #@115851 #@115821 fooling customer at India # https://t.co/MbTDaRe3Cl,Amazon #Selling fake product # is company which supports fake sellers # Amazon least Customer centric #Wifi name of bose speaker # king won#Fake bose sold at amazon# #amazon# # # fooling customer at India #,seller_marketplace
991747,@115851 @115821 why does seller performance team takes so long to respond? Please answer my short n quick question. https://t.co/0mH8vApXQB,why does seller performance team takes so long to respond? Please answer my short n quick question.,seller_marketplace
338901,@AmazonHelp Third time this month I’ve ordered games from you and they’re fake bootlegs. “Trusted seller” huh? Won’t be using y’all anymore.,Third time this month I’ve ordered games from you and they’re fake bootlegs. “Trusted seller” huh? Won’t be using y’all anymore.,seller_marketplace
1092351,@115821 Amazon froze my seller account after my father died in 2011. I tried to explain my situation and your company didn't care.,Amazon froze my seller account after my father died in . I tried to explain my situation and your company didn't care.,seller_marketplace
637081,@AmazonHelp STILL no sign of this item. Seller said they'd contact Royal Mail but I've heard nothing.,STILL no sign of this item. Seller said they'd contact Royal Mail but I've heard nothing.,seller_marketplace
